actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
627,PT02M45.00S,2022-02-25T02:54:47.9Z,4,REGULAR,steal,,[],1628436,,,1610612738,95,122,2022-02-25T02:54:50Z,6190000,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M41.00S,2022-02-25T02:54:54.2Z,4,REGULAR,turnover,traveling,[],1630573,,,1610612738,95,122,2022-02-25T02:54:59Z,6200000,,,0,,S. Hauser traveling TURNOVER (1 TO),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,1.0,,,,,,,,,,,,,2714.0,,,,,,,
629,PT02M28.00S,2022-02-25T02:55:20.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630549,94.03745072273325,50.73529411764706,1610612751,97,122,2022-02-25T02:55:31Z,6210000,4.0,4.0,1,right,D. Sharpe cutting Layup (4 PTS) (C. Thomas 3 AST),"[1630549, 1630560]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,,,,0.51,Made,4.0,C. Thomas,1630560.0,3.0,,,,,,,,,,,,
631,PT02M28.00S,2022-02-25T02:55:23.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628436,,,1610612751,97,122,2022-02-25T02:55:30Z,6230000,,,0,,L. Kornet shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1628436, 1630549]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Sharpe,1630549.0,,,
633,PT02M28.00S,2022-02-25T02:55:40.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630549,,,1610612751,98,122,2022-02-25T02:55:40Z,6250000,,,0,,D. Sharpe Free Throw 1 of 1 (5 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
634,PT02M13.00S,2022-02-25T02:55:58.2Z,4,REGULAR,3pt,Jump Shot,[],1630174,23.078186596583443,12.990196078431374,1610612738,98,125,2022-02-25T02:56:05Z,6260000,185.0,164.0,1,left,A. Nesmith 24' 3PT step back (6 PTS),[1630174],1610612738.0,BOS,step back,,,Nesmith,A. Nesmith,,,,,,,,24.75,Made,6.0,,,,,,,,,,,,,,,
635,PT02M04.00S,2022-02-25T02:56:09.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,98,125,2022-02-25T02:56:09Z,6270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M02.00S,2022-02-25T02:56:19.0Z,4,REGULAR,2pt,Jump Shot,[],1630560,94.03745072273325,79.90196078431373,1610612751,100,125,2022-02-25T02:56:24Z,6280000,150.0,4.0,1,right,C. Thomas 14' Jump Shot (10 PTS) (K. Edwards 2 AST),"[1630560, 1630556]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,14.95,Made,10.0,K. Edwards,1630556.0,2.0,,,,,,,,,,,,
638,PT01M48.00S,2022-02-25T02:56:34.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,5.863994743758213,48.03921568627451,1610612738,100,127,2022-02-25T02:56:39Z,6300000,10.0,3.0,1,left,D. Theis DUNK (4 PTS) (B. Thomas 1 AST),"[1628464, 1630271]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,1.01,Made,4.0,B. Thomas,1630271.0,1.0,,,,,,,,,,,,
640,PT01M39.00S,2022-02-25T02:56:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630561,93.38042049934296,49.754901960784316,1610612751,102,127,2022-02-25T02:56:50Z,6320000,-1.0,10.0,1,right,D. Duke Jr. driving finger roll Layup (3 PTS),[1630561],1610612751.0,BKN,driving finger roll,,,Duke Jr.,D. Duke Jr.,,,,,,,,0.98,Made,3.0,,,,,,,,,,,,,,,
641,PT01M28.00S,2022-02-25T02:57:02.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630561,,,1610612738,102,127,2022-02-25T02:57:11Z,6330000,,,0,,D. Duke Jr. shooting personal FOUL (1 PF) (Thomas 2 FT),"[1630561, 1630271]",1610612751.0,BKN,shooting,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Thomas,1630271.0,,,
643,PT01M28.00S,2022-02-25T02:57:24.5Z,4,REGULAR,freethrow,1 of 2,[],1630271,,,1610612738,102,127,2022-02-25T02:57:39Z,6350000,,,0,,MISS B. Thomas Free Throw 1 of 2,[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,,Missed,,,,,,,,,,,,,,,,
644,PT01M28.00S,2022-02-25T02:57:24.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,102,127,2022-02-25T02:57:39Z,6360000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,643.0,,,,,,,,,,,
645,PT01M28.00S,2022-02-25T02:57:24.5Z,4,REGULAR,freethrow,2 of 2,[],1630271,,,1610612738,102,127,2022-02-25T02:57:39Z,6370000,,,0,,MISS B. Thomas Free Throw 2 of 2,[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,,Missed,,,,,,,,,,,,,,,,
646,PT01M24.00S,2022-02-25T02:57:28.5Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,102,127,2022-02-25T02:57:39Z,6380000,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,645.0,1.0,1.0,0.0,,,,,,,,
647,PT01M14.00S,2022-02-25T02:57:51.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612751,102,127,2022-02-25T02:57:59Z,6390000,,,0,,D. Theis shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1628464, 1630549]",1610612738.0,BOS,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Sharpe,1630549.0,,,
649,PT01M14.00S,2022-02-25T02:58:19.1Z,4,REGULAR,freethrow,1 of 2,[],1630549,,,1610612751,103,127,2022-02-25T02:58:19Z,6410000,,,0,,D. Sharpe Free Throw 1 of 2 (6 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
650,PT01M14.00S,2022-02-25T02:58:33.8Z,4,REGULAR,freethrow,2 of 2,[],1630549,,,1610612751,104,127,2022-02-25T02:58:33Z,6420000,,,0,,D. Sharpe Free Throw 2 of 2 (7 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
651,PT01M03.00S,2022-02-25T02:58:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630271,5.469776609724048,46.568627450980394,1610612738,104,129,2022-02-25T02:58:55Z,6430000,17.0,-1.0,1,left,B. Thomas driving Layup (4 PTS),[1630271],1610612738.0,BOS,driving,,,Thomas,B. Thomas,,,,,,,,1.72,Made,4.0,,,,,,,,,,,,,,,
652,PT00M48.40S,2022-02-25T02:59:04.6Z,4,REGULAR,3pt,Jump Shot,[],1630549,70.64717477003943,72.30392156862744,1610612751,104,129,2022-02-25T02:59:11Z,6440000,112.0,223.0,1,right,MISS D. Sharpe 24' 3PT,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,24.97,Missed,,,,,,,,,,,,,,,,
653,PT00M42.80S,2022-02-25T02:59:10.2Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,104,129,2022-02-25T02:59:11Z,6450000,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,652.0,1.0,1.0,0.0,,,,,,,,
654,PT00M33.90S,2022-02-25T02:59:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,7.703679369250986,44.11764705882353,1610612738,104,129,2022-02-25T02:59:23Z,6460000,29.0,20.0,1,left,MISS A. Nesmith driving Layup,[1630174],1610612738.0,BOS,driving,,,Nesmith,A. Nesmith,,,,,,,,3.55,Missed,,,,,,,,,,,,,,,,
655,PT00M31.50S,2022-02-25T02:59:21.7Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,104,129,2022-02-25T02:59:23Z,6470000,,,0,,K. Edwards REBOUND (Off:2 Def:3),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,654.0,5.0,3.0,2.0,,,,,,,,
656,PT00M29.00S,2022-02-25T02:59:25.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630271,,,1610612751,104,129,2022-02-25T02:59:38Z,6480000,,,0,,B. Thomas shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630271, 1630556]",1610612738.0,BOS,shooting,,,Thomas,B. Thomas,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Edwards,1630556.0,,,
658,PT00M29.00S,2022-02-25T02:59:47.7Z,4,REGULAR,freethrow,1 of 2,[],1630556,,,1610612751,105,129,2022-02-25T02:59:47Z,6500000,,,0,,K. Edwards Free Throw 1 of 2 (12 PTS),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
659,PT00M29.00S,2022-02-25T03:00:01.8Z,4,REGULAR,freethrow,2 of 2,[],1630556,,,1610612751,106,129,2022-02-25T03:00:01Z,6510000,,,0,,K. Edwards Free Throw 2 of 2 (13 PTS),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
660,PT00M05.00S,2022-02-25T03:00:30.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,106,129,2022-02-25T03:00:47Z,6520000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2022-02-25T03:00:44.3Z,4,REGULAR,period,end,[],0,,,1610612751,106,129,2022-02-25T03:00:44Z,6530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2022-02-25T03:00:46.1Z,4,REGULAR,game,end,[],0,,,0,106,129,2022-02-25T03:00:46Z,6540000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
