actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
602,PT03M03.00S,2022-12-24T02:41:16.0Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,103,114,2022-12-24T02:41:17Z,5850000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,601.0,5.0,5.0,0.0,,,,,
603,PT02M51.00S,2022-12-24T02:41:27.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,14.536793692509855,53.67647058823529,1610612739,105,114,2022-12-24T02:54:25Z,5860000,False,-18.0,84.0,1,left,D. Mitchell 8' driving floating Jump Shot (12 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,12.0,8.61,,,,,,,,,
604,PT02M29.00S,2022-12-24T02:41:57.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.05059132720105,40.19607843137255,1610612761,105,114,2022-12-24T02:55:18Z,5870000,False,-49.0,97.0,1,right,MISS P. Siakam 10' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,10.9,,,,,,,,,
605,PT02M28.00S,2022-12-24T02:41:58.2Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,105,114,2022-12-24T02:55:18Z,5880000,False,,,0,,S. Barnes REBOUND (Off:4 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,604.0,10.0,6.0,4.0,,,,,
606,PT02M28.00S,2022-12-24T02:42:01.7Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630567,94.40999984741211,50.0,1610612761,105,116,2022-12-24T02:55:25Z,5890000,False,0.0,0.0,1,right,S. Barnes tip DUNK (25 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,25.0,0.0,,,,,,,,,
607,PT02M13.00S,2022-12-24T02:42:04.9Z,4,REGULAR,3pt,Jump Shot,[],1630171,6.1268068331143235,96.32352941176471,1610612739,105,116,2022-12-24T02:42:11Z,5900000,False,-232.0,5.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,23.17,,,,,,,,,
608,PT02M07.00S,2022-12-24T02:42:10.9Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,105,116,2022-12-24T02:42:11Z,5910000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:7),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,607.0,8.0,7.0,1.0,,,,,
609,PT01M50.00S,2022-12-24T02:42:29.8Z,4,REGULAR,2pt,Jump Shot,[],1627783,81.94809461235218,28.186274509803923,1610612761,105,118,2022-12-24T02:56:39Z,5920000,False,-109.0,117.0,1,right,P. Siakam 16' pullup Jump Shot (26 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,Made,26.0,16.01,,,,,,,,,
610,PT01M39.00S,2022-12-24T02:42:49.1Z,4,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612739,105,118,2022-12-24T02:43:04Z,5930000,False,,,0,,S. Barnes shooting personal FOUL (4 PF) (Garland 2 FT),"[1630567, 1629636]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,,1627534.0,4.0,1.0,Garland,1629636.0,,,,,,,,,,,,
612,PT01M39.00S,2022-12-24T02:43:17.9Z,4,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,106,118,2022-12-24T02:43:17Z,5950000,False,,,0,,D. Garland Free Throw 1 of 2 (16 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,Made,16.0,,,,,,,,,,
613,PT01M39.00S,2022-12-24T02:43:35.1Z,4,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,107,118,2022-12-24T02:43:35Z,5960000,False,,,0,,D. Garland Free Throw 2 of 2 (17 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,Made,17.0,,,,,,,,,,
614,PT01M21.00S,2022-12-24T02:43:55.2Z,4,REGULAR,3pt,Jump Shot,[],1630201,78.79434954007884,90.19607843137256,1610612761,107,118,2022-12-24T02:44:00Z,5970000,False,201.0,147.0,1,right,MISS M. Flynn 24' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,24.89,,,,,,,,,
615,PT01M18.00S,2022-12-24T02:43:58.2Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,107,118,2022-12-24T02:44:00Z,5980000,False,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,614.0,3.0,2.0,1.0,,,,,
616,PT01M11.00S,2022-12-24T02:44:04.7Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,107,118,2022-12-24T02:44:08Z,5990000,False,,,0,,D. Garland bad pass TURNOVER (5 TO),"[1629636, 1628384]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,5.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,,
617,PT01M11.00S,2022-12-24T02:44:04.7Z,4,REGULAR,steal,,[],1628384,,,1610612761,107,118,2022-12-24T03:00:32Z,6000000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
618,PT00M51.60S,2022-12-24T02:44:24.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,75.90341655716163,87.5,1610612761,107,118,2022-12-24T02:44:29Z,6010000,False,188.0,174.0,1,right,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,25.58,,,,,,,,,
619,PT00M49.50S,2022-12-24T02:44:27.0Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,107,118,2022-12-24T02:44:29Z,6020000,False,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,618.0,7.0,6.0,1.0,,,,,
620,PT00M40.20S,2022-12-24T02:44:37.0Z,4,REGULAR,3pt,Jump Shot,[],1628378,29.122864651773984,74.50980392156863,1610612739,107,118,2022-12-24T02:44:41Z,6030000,False,-123.0,221.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.29,,,,,,,,,
621,PT00M37.20S,2022-12-24T02:44:40.0Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,107,118,2022-12-24T02:44:40Z,6040000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:8),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,620.0,9.0,8.0,1.0,,,,,
622,PT00M15.70S,2022-12-24T02:45:02.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612761,107,118,2022-12-24T02:45:09Z,6050000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Left,,,,203591.0,,,,,,,,,,,,,,,,
623,PT00M00.00S,2022-12-24T02:45:31.8Z,4,REGULAR,period,end,[],0,,,1610612739,107,118,2022-12-24T02:45:31Z,6060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M00.00S,2022-12-24T02:45:43.0Z,4,REGULAR,game,end,[],0,,,0,107,118,2022-12-24T02:45:43Z,6080000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
