actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
626,PT03M34.00S,2022-03-10T03:49:08.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202722,30.831143232588698,34.55882352941176,1610612742,71,99,2022-03-10T03:54:18Z,6260000,77.0,237.0,1,left,MISS D. Bertans 24' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,
627,PT03M32.00S,2022-03-10T03:49:10.1Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,71,99,2022-03-10T03:49:14Z,6270000,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,626.0,2.0,2.0,0.0,,,,,,,,,,,,,,
628,PT03M21.00S,2022-03-10T03:49:22.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202722,,,1610612752,71,99,2022-03-10T03:49:30Z,6280000,,,0,,D. Bertans shooting personal FOUL (2 PF) (Sims 2 FT),"[202722, 1630579]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Sims,1630579.0,,
630,PT03M21.00S,2022-03-10T03:49:47.9Z,4,REGULAR,freethrow,1 of 2,[],1630579,,,1610612752,71,99,2022-03-10T03:49:47Z,6300000,,,0,,MISS J. Sims Free Throw 1 of 2,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,Missed,,,,,,,,,,,,,,,,,,
631,PT03M21.00S,2022-03-10T03:49:47.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,71,99,2022-03-10T03:49:47Z,6310000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,630.0,,,,,,,,,,,,,,,,,
632,PT03M21.00S,2022-03-10T03:50:04.7Z,4,REGULAR,freethrow,2 of 2,[],1630579,,,1610612752,71,100,2022-03-10T03:50:04Z,6320000,,,0,,J. Sims Free Throw 2 of 2 (3 PTS),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
633,PT03M06.00S,2022-03-10T03:50:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628425,7.835085413929041,55.14705882352941,1610612742,71,100,2022-03-10T03:50:33Z,6330000,-26.0,21.0,1,left,MISS S. Brown driving Layup,[1628425],1610612742.0,DAL,driving,,,Brown,S. Brown,,,,,3.33,Missed,,,,,,,,,,,,,,,,,,
634,PT03M04.00S,2022-03-10T03:50:23.1Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,71,100,2022-03-10T03:50:23Z,6340000,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,633.0,3.0,3.0,0.0,,,,,,,,,,,,,,
635,PT02M52.00S,2022-03-10T03:50:35.2Z,4,REGULAR,3pt,Jump Shot,[],202692,90.09526938239159,3.1862745098039214,1610612752,71,103,2022-03-10T03:50:39Z,6350000,-234.0,41.0,1,right,A. Burks 3PT  (15 PTS) (I. Quickley 5 AST),"[202692, 1630193]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.76,Made,,,,,15.0,,,,I. Quickley,1630193.0,5.0,,,,,,,
640,PT02M42.00S,2022-03-10T03:50:49.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612742,71,103,2022-03-10T03:50:56Z,6370000,,,0,,I. Quickley personal FOUL (3 PF) (Burke 2 FT),"[1630193, 203504]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Burke,203504.0,,
642,PT02M42.00S,2022-03-10T03:51:10.0Z,4,REGULAR,freethrow,1 of 2,[],203504,,,1610612742,72,103,2022-03-10T03:51:10Z,6390000,,,0,,T. Burke Free Throw 1 of 2 (1 PTS),[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
643,PT02M42.00S,2022-03-10T03:51:24.2Z,4,REGULAR,freethrow,2 of 2,[],203504,,,1610612742,73,103,2022-03-10T03:51:24Z,6400000,,,0,,T. Burke Free Throw 2 of 2 (2 PTS),[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
644,PT02M30.00S,2022-03-10T03:51:38.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,85.23324572930355,51.71568627450981,1610612752,73,105,2022-03-10T03:51:43Z,6410000,9.0,86.0,1,right,I. Quickley 8' driving floating Jump Shot (9 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,8.67,Made,,,,,9.0,,,,,,,,,,,,,
645,PT02M19.00S,2022-03-10T03:51:49.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203504,8.623521681997373,56.61764705882353,1610612742,75,105,2022-03-10T03:56:39Z,6420000,-33.0,29.0,1,left,T. Burke driving finger roll Layup (4 PTS) (M. Kleber 2 AST),"[203504, 1628467]",1610612742.0,DAL,driving finger roll,,,Burke,T. Burke,,,,,4.37,Made,,,,,4.0,,,,M. Kleber,1628467.0,2.0,,,,,,,
646,PT01M55.00S,2022-03-10T03:52:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,91.27792378449409,37.745098039215684,1610612752,75,105,2022-03-10T03:57:10Z,6430000,-61.0,29.0,1,right,MISS M. McBride 6' floating Shot,[1630540],1610612752.0,NYK,floating,,,McBride,M. McBride,,,,,6.8,Missed,,,,,,,,,,,,,,,,,,
647,PT01M51.00S,2022-03-10T03:52:17.7Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,75,105,2022-03-10T03:52:21Z,6440000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,646.0,1.0,1.0,0.0,,,,,,,,,,,,,,
648,PT01M48.00S,2022-03-10T03:52:20.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202722,4.02431011826544,96.81372549019608,1610612742,75,105,2022-03-10T03:57:30Z,6450000,-234.0,-15.0,1,left,MISS D. Bertans running 3PT,[202722],1610612742.0,DAL,running,,,Bertans,D. Bertans,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,
649,PT01M43.00S,2022-03-10T03:52:25.3Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,75,105,2022-03-10T03:52:27Z,6460000,,,0,,A. Burks REBOUND (Off:1 Def:10),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,648.0,11.0,10.0,1.0,,,,,,,,,,,,,,
650,PT01M27.00S,2022-03-10T03:52:41.0Z,4,REGULAR,3pt,Jump Shot,[],202692,92.85479632063075,3.431372549019608,1610612752,75,105,2022-03-10T03:52:45Z,6470000,-233.0,15.0,1,right,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,
651,PT01M25.00S,2022-03-10T03:52:43.0Z,4,REGULAR,rebound,defensive,[],202722,,,1610612742,75,105,2022-03-10T03:52:45Z,6480000,,,0,,D. Bertans REBOUND (Off:0 Def:2),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,650.0,2.0,2.0,0.0,,,,,,,,,,,,,,
652,PT01M23.00S,2022-03-10T03:52:45.9Z,4,REGULAR,foul,offensive,['inpenalty'],1630182,,,1610612742,75,105,2022-03-10T03:53:15Z,6490000,,,0,,J. Green charge offensive FOUL (2 PF),"[1630182, 1627853]",1610612742.0,DAL,charge,,,Green,J. Green,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Arcidiacono,1627853.0,,
654,PT01M23.00S,2022-03-10T03:52:45.9Z,4,REGULAR,turnover,offensive foul,[],1630182,,,1610612742,75,105,2022-03-10T03:52:45Z,6510000,,,0,,J. Green offensive foul TURNOVER (3 TO),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,3.0,,,,,,1199.0,,,,,,
655,PT01M12.00S,2022-03-10T03:53:20.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630579,93.11760840998686,50.49019607843137,1610612752,75,107,2022-03-10T03:53:26Z,6520000,2.0,12.0,1,right,J. Sims alley-oop DUNK (5 PTS) (I. Quickley 6 AST),"[1630579, 1630193]",1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,1.25,Made,,,,,5.0,,,,I. Quickley,1630193.0,6.0,,,,,,,
657,PT01M02.00S,2022-03-10T03:53:33.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,6.652431011826544,54.41176470588235,1610612742,77,107,2022-03-10T03:53:40Z,6540000,-22.0,10.0,1,left,J. Green Layup (2 PTS) (T. Burke 1 AST),"[1630182, 203504]",1610612742.0,DAL,,,,Green,J. Green,,,,,2.43,Made,,,,,2.0,,,,T. Burke,203504.0,1.0,,,,,,,
659,PT00M38.80S,2022-03-10T03:53:57.7Z,4,REGULAR,2pt,Jump Shot,[],1627853,88.12417871222075,77.45098039215686,1610612752,77,107,2022-03-10T03:58:42Z,6560000,137.0,59.0,1,right,MISS R. Arcidiacono 14' driving floating Shot,[1627853],1610612752.0,NYK,driving floating,,,Arcidiacono,R. Arcidiacono,,,,,14.95,Missed,,,,,,,,,,,,,,,,,,
660,PT00M38.70S,2022-03-10T03:53:57.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,77,107,2022-03-10T03:54:18Z,6570000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,659.0,,,,,,,,,,,,,,,,,
661,PT00M38.70S,2022-03-10T03:54:02.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,77,107,2022-03-10T03:54:24Z,6580000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,1626301.0,,,,,,
663,PT00M26.50S,2022-03-10T03:54:28.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203504,5.469776609724048,84.06862745098039,1610612742,77,107,2022-03-10T03:54:34Z,6590000,-170.0,-1.0,1,left,MISS T. Burke 17' step back Shot,[203504],1610612742.0,DAL,step back,,,Burke,T. Burke,,,,,17.03,Missed,,,,,,,,,,,,,,,,,,
664,PT00M23.20S,2022-03-10T03:54:31.8Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,77,107,2022-03-10T03:54:34Z,6600000,,,0,,M. McBride REBOUND (Off:1 Def:3),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,663.0,4.0,3.0,1.0,,,,,,,,,,,,,,
665,PT00M00.40S,2022-03-10T03:54:56.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,77,107,2022-03-10T03:55:05Z,6610000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,1662.0,,,,,,
666,PT00M00.00S,2022-03-10T03:55:10.7Z,4,REGULAR,period,end,[],0,,,1610612742,77,107,2022-03-10T03:55:10Z,6620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M00.00S,2022-03-10T03:55:13.7Z,4,REGULAR,game,end,[],0,,,0,77,107,2022-03-10T03:55:13Z,6630000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
