actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
634,PT01M31.00S,2022-04-11T03:46:31.2Z,4,REGULAR,freethrow,1 of 1,[],1627745,,,1610612758,99,108,2022-04-11T03:46:31Z,6220000,,,0,,D. Jones Free Throw 1 of 1 (19 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,,,,,,,,19.0,,,,,,,,,,,
635,PT01M31.00S,2022-04-11T03:46:35.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,99,108,2022-04-11T04:00:12Z,6230000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M25.00S,2022-04-11T03:48:28.8Z,4,REGULAR,3pt,Jump Shot,[],1630688,6.1268068331143235,3.1862745098039214,1610612756,102,108,2022-04-11T03:48:32Z,6240000,234.0,5.0,1,left,I. Wainright 3PT  (15 PTS) (G. Lundberg 5 AST),"[1630688, 1630994]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,23.42,Made,,,,,,,,15.0,G. Lundberg,1630994.0,5.0,,,,,,,,
638,PT01M00.00S,2022-04-11T03:48:59.3Z,4,REGULAR,turnover,lost ball,[],1628978,,,1610612758,102,108,2022-04-11T03:49:03Z,6260000,,,0,,D. DiVincenzo lost ball TURNOVER (2 TO),"[1628978, 1630994]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,2.0,Lundberg,1630994.0,,,,,,,,,,,,
639,PT01M00.00S,2022-04-11T03:48:59.3Z,4,REGULAR,steal,,[],1630994,,,1610612756,102,108,2022-04-11T03:49:01Z,6270000,,,0,,G. Lundberg STEAL (2 STL),[1630994],1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M58.10S,2022-04-11T03:49:03.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629013,7.703679369250986,51.470588235294116,1610612756,104,108,2022-04-11T03:49:06Z,6280000,-7.0,20.0,1,left,L. Shamet running Layup (24 PTS),[1629013],1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,2.12,Made,,,,,,,,24.0,,,,,,,,,,,
641,PT00M35.90S,2022-04-11T03:49:31.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630994,,,1610612758,104,108,2022-04-11T03:49:38Z,6290000,,,0,,G. Lundberg personal FOUL (3 PF) (Mitchell 2 FT),"[1630994, 1630558]",1610612756.0,PHX,,,,Lundberg,G. Lundberg,,,,,,,,,,,,,,,,,,,,1179.0,3.0,0.0,Mitchell,1630558.0,
643,PT00M35.90S,2022-04-11T03:50:01.8Z,4,REGULAR,freethrow,1 of 2,[],1630558,,,1610612758,104,108,2022-04-11T03:50:01Z,6310000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
644,PT00M35.90S,2022-04-11T03:50:01.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,104,108,2022-04-11T03:50:01Z,6320000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,643.0,,,,,,,,,,,,,,,,,,
645,PT00M35.90S,2022-04-11T03:50:20.9Z,4,REGULAR,freethrow,2 of 2,[],1630558,,,1610612758,104,109,2022-04-11T03:50:20Z,6330000,,,0,,D. Mitchell Free Throw 2 of 2 (14 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,14.0,,,,,,,,,,,
647,PT00M35.90S,2022-04-11T03:50:23.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,104,109,2022-04-11T03:50:23Z,6350000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M32.50S,2022-04-11T03:52:09.5Z,4,REGULAR,3pt,Jump Shot,[],1629013,29.911300919842315,78.92156862745098,1610612756,104,109,2022-04-11T03:52:29Z,6360000,-145.0,229.0,1,left,MISS L. Shamet 27' pullup 3PT,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
649,PT00M30.40S,2022-04-11T03:52:11.6Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,104,109,2022-04-11T03:52:11Z,6370000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,648.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
650,PT00M30.10S,2022-04-11T03:52:14.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630994,,,1610612758,104,109,2022-04-11T03:52:22Z,6380000,,,0,,G. Lundberg take personal FOUL (4 PF) (DiVincenzo 2 FT),"[1630994, 1628978]",1610612756.0,PHX,take,,,Lundberg,G. Lundberg,,,,,,,,,,,,,,,,,,,,1204.0,4.0,0.0,DiVincenzo,1628978.0,
652,PT00M30.10S,2022-04-11T03:52:45.0Z,4,REGULAR,freethrow,1 of 2,[],1628978,,,1610612758,104,109,2022-04-11T03:52:45Z,6400000,,,0,,MISS D. DiVincenzo Free Throw 1 of 2,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
653,PT00M30.10S,2022-04-11T03:52:45.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,104,109,2022-04-11T03:52:45Z,6410000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,,,,
654,PT00M30.10S,2022-04-11T03:53:01.2Z,4,REGULAR,freethrow,2 of 2,[],1628978,,,1610612758,104,110,2022-04-11T03:53:01Z,6420000,,,0,,D. DiVincenzo Free Throw 2 of 2 (19 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,,,,19.0,,,,,,,,,,,
655,PT00M20.30S,2022-04-11T03:53:13.3Z,4,REGULAR,3pt,Jump Shot,[],1629013,5.206964520367937,96.81372549019608,1610612756,107,110,2022-04-11T03:53:16Z,6430000,-234.0,-4.0,1,left,L. Shamet 3PT  (27 PTS) (A. Holiday 5 AST),"[1629013, 1628988]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.41,Made,,,,,,,,27.0,A. Holiday,1628988.0,5.0,,,,,,,,
657,PT00M17.20S,2022-04-11T03:53:19.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612758,107,110,2022-04-11T03:54:07Z,6450000,,,0,,A. Holiday take personal FOUL (5 PF) (Mitchell 2 FT),"[1628988, 1630558]",1610612756.0,PHX,take,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,1179.0,5.0,0.0,Mitchell,1630558.0,
659,PT00M17.20S,2022-04-11T03:54:08.9Z,4,REGULAR,freethrow,1 of 2,[],1630558,,,1610612758,107,111,2022-04-11T03:54:08Z,6470000,,,0,,D. Mitchell Free Throw 1 of 2 (15 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,15.0,,,,,,,,,,,
660,PT00M17.20S,2022-04-11T03:54:09.5Z,4,REGULAR,freethrow,2 of 2,[],1630558,,,1610612758,107,112,2022-04-11T03:54:09Z,6480000,,,0,,D. Mitchell Free Throw 2 of 2 (16 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,16.0,,,,,,,,,,,
661,PT00M08.50S,2022-04-11T03:54:20.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,5.469776609724048,50.0,1610612756,109,112,2022-04-11T03:54:29Z,6490000,0.0,-1.0,1,left,B. Biyombo cutting DUNK (14 PTS) (L. Shamet 5 AST),"[202687, 1629013]",1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,0.11,Made,,,,,,,,14.0,L. Shamet,1629013.0,5.0,,,,,,,,
663,PT00M08.50S,2022-04-11T03:54:33.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,109,112,2022-04-11T03:54:33Z,6510000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M07.80S,2022-04-11T03:56:12.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612758,109,112,2022-04-11T03:57:15Z,6520000,,,0,,A. Holiday take personal FOUL (6 PF) (Mitchell 2 FT),"[1628988, 1630558]",1610612756.0,PHX,take,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,1179.0,6.0,0.0,Mitchell,1630558.0,
667,PT00M07.80S,2022-04-11T03:56:23.7Z,4,REGULAR,substitution,out,[],1628988,,,1610612758,109,112,2022-04-11T03:56:26Z,6550000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M07.80S,2022-04-11T03:56:23.7Z,4,REGULAR,substitution,in,[],1628470,,,1610612758,109,112,2022-04-11T03:56:26Z,6560000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M07.80S,2022-04-11T03:57:16.2Z,4,REGULAR,freethrow,1 of 2,[],1630558,,,1610612758,109,113,2022-04-11T03:57:16Z,6570000,,,0,,D. Mitchell Free Throw 1 of 2 (17 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,17.0,,,,,,,,,,,
670,PT00M07.80S,2022-04-11T03:57:16.8Z,4,REGULAR,freethrow,2 of 2,[],1630558,,,1610612758,109,114,2022-04-11T03:57:16Z,6580000,,,0,,D. Mitchell Free Throw 2 of 2 (18 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,18.0,,,,,,,,,,,
671,PT00M05.80S,2022-04-11T03:57:22.4Z,4,REGULAR,turnover,bad pass,[],1629013,,,1610612756,109,114,2022-04-11T03:57:30Z,6590000,,,0,,L. Shamet bad pass TURNOVER (1 TO),"[1629013, 1629002]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,1.0,Metu,1629002.0,,,,,,,,,,,,
672,PT00M05.80S,2022-04-11T03:57:22.4Z,4,REGULAR,steal,,[],1629002,,,1610612758,109,114,2022-04-11T03:57:25Z,6600000,,,0,,C. Metu STEAL (4 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M03.60S,2022-04-11T03:57:27.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630688,,,1610612758,109,114,2022-04-11T03:57:45Z,6610000,,,0,,I. Wainright take personal FOUL (6 PF) (Metu 2 FT),"[1630688, 1629002]",1610612756.0,PHX,take,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,1179.0,6.0,0.0,Metu,1629002.0,
675,PT00M03.60S,2022-04-11T03:57:57.4Z,4,REGULAR,substitution,out,[],1630688,,,1610612758,109,114,2022-04-11T03:58:05Z,6630000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M03.60S,2022-04-11T03:57:57.4Z,4,REGULAR,substitution,in,[],203901,,,1610612758,109,114,2022-04-11T03:58:05Z,6640000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M03.60S,2022-04-11T03:58:08.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629002,,,1610612758,109,115,2022-04-11T03:58:08Z,6650000,,,0,,C. Metu Free Throw 1 of 2 (6 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
678,PT00M03.60S,2022-04-11T03:58:23.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629002,,,1610612758,109,116,2022-04-11T03:58:23Z,6660000,,,0,,C. Metu Free Throw 2 of 2 (7 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
646,PT00M00.00S,2022-04-11T03:50:21.6Z,4,REGULAR,memo,,[],0,,,1610612756,109,116,2022-04-11T04:07:42Z,6665000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suns - Shamet Season High Pts (Prev. 21, 2x. last 3/20 @ SAC)"
679,PT00M00.00S,2022-04-11T03:58:43.3Z,4,REGULAR,period,end,[],0,,,1610612756,109,116,2022-04-11T03:58:43Z,6670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M00.00S,2022-04-11T03:58:50.1Z,4,REGULAR,game,end,[],0,,,0,109,116,2022-04-11T03:58:50Z,6680000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
