actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
628,PT02M01.00S,2022-01-15T02:18:01.4Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612754,92,106,2022-01-15T02:18:07Z,6240000,,,0,,D. Ayton shooting personal FOUL (4 PF) (Duarte 2 FT),"[1629028, 1630537]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,1628951.0,,4.0,0.0,Duarte,1630537.0,,,
630,PT02M01.00S,2022-01-15T02:18:30.2Z,4,REGULAR,freethrow,1 of 2,[],1630537,,,1610612754,93,106,2022-01-15T02:18:30Z,6260000,,,0,,C. Duarte Free Throw 1 of 2 (6 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
631,PT02M01.00S,2022-01-15T02:18:45.8Z,4,REGULAR,freethrow,2 of 2,[],1630537,,,1610612754,94,106,2022-01-15T02:18:45Z,6270000,,,0,,C. Duarte Free Throw 2 of 2 (7 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
632,PT01M49.00S,2022-01-15T02:19:03.4Z,4,REGULAR,3pt,Jump Shot,[],203109,7.966491458607096,3.431372549019608,1610612756,94,109,2022-01-15T02:19:08Z,6280000,233.0,22.0,1,left,J. Crowder 3PT  (5 PTS) (D. Booker 3 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.39,Made,5.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,,
634,PT01M38.00S,2022-01-15T02:19:15.5Z,4,REGULAR,3pt,Jump Shot,[],1630537,69.33311432325887,30.14705882352941,1610612754,94,109,2022-01-15T02:19:20Z,6300000,-99.0,236.0,1,right,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
635,PT01M35.00S,2022-01-15T02:19:18.5Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,94,109,2022-01-15T02:19:20Z,6310000,,,0,,D. Ayton REBOUND (Off:5 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,634.0,12.0,7.0,5.0,,,,,,,,,
636,PT01M19.00S,2022-01-15T02:19:34.2Z,4,REGULAR,3pt,Jump Shot,[],203109,17.69053876478318,94.6078431372549,1610612756,94,112,2022-01-15T02:19:39Z,6320000,-223.0,114.0,1,left,J. Crowder 25' 3PT  (8 PTS) (C. Paul 9 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.04,Made,8.0,C. Paul,101108.0,9.0,,,,,,,,,,,,,,,
638,PT01M18.00S,2022-01-15T02:19:43.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,94,112,2022-01-15T02:19:43Z,6340000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,out,[],1627734,,,1610612754,94,112,2022-01-15T02:21:07Z,6350000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,out,[],1627747,,,1610612754,94,112,2022-01-15T02:21:07Z,6360000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,94,112,2022-01-15T02:21:07Z,6370000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,out,[],1626164,,,1610612754,94,112,2022-01-15T02:21:07Z,6380000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,out,[],101108,,,1610612754,94,112,2022-01-15T02:21:07Z,6390000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,out,[],1629028,,,1610612754,94,112,2022-01-15T02:21:07Z,6400000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,out,[],1628969,,,1610612754,94,112,2022-01-15T02:21:07Z,6410000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,out,[],203109,,,1610612754,94,112,2022-01-15T02:21:07Z,6420000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,in,[],1630543,,,1610612754,94,112,2022-01-15T02:21:07Z,6430000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,in,[],1626208,,,1610612754,94,112,2022-01-15T02:21:07Z,6440000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,in,[],1629048,,,1610612754,94,112,2022-01-15T02:21:07Z,6450000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,in,[],1629013,,,1610612754,94,112,2022-01-15T02:21:07Z,6460000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,in,[],1630688,,,1610612754,94,112,2022-01-15T02:21:07Z,6470000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,in,[],203901,,,1610612754,94,112,2022-01-15T02:21:07Z,6480000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,in,[],1630188,,,1610612754,94,112,2022-01-15T02:21:07Z,6490000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M18.00S,2022-01-15T02:20:44.4Z,4,REGULAR,substitution,in,[],1626166,,,1610612754,94,112,2022-01-15T02:21:07Z,6500000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M59.30S,2022-01-15T02:21:39.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612754,94,112,2022-01-15T02:21:49Z,6510000,,,0,,C. Payne shooting personal FOUL (3 PF) (Duarte 2 FT),"[1626166, 1630537]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,,,,,,,202037.0,,3.0,0.0,Duarte,1630537.0,,,
657,PT00M59.30S,2022-01-15T02:22:01.3Z,4,REGULAR,freethrow,1 of 2,[],1630537,,,1610612754,94,112,2022-01-15T02:22:18Z,6530000,,,0,,MISS C. Duarte Free Throw 1 of 2,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Missed,,,,,,,,,,,,,,,,,,,
658,PT00M59.30S,2022-01-15T02:22:01.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,94,112,2022-01-15T02:22:18Z,6540000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,657.0,,,,,,,,,,,,
659,PT00M59.30S,2022-01-15T02:22:01.3Z,4,REGULAR,freethrow,2 of 2,[],1630537,,,1610612754,94,112,2022-01-15T02:22:18Z,6550000,,,0,,MISS C. Duarte Free Throw 2 of 2,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Missed,,,,,,,,,,,,,,,,,,,
660,PT00M58.10S,2022-01-15T02:22:02.5Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,94,112,2022-01-15T02:22:18Z,6560000,,,0,,J. Smith REBOUND (Off:2 Def:8),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,659.0,10.0,8.0,2.0,,,,,,,,,
661,PT00M41.00S,2022-01-15T02:22:32.9Z,4,REGULAR,3pt,Jump Shot,[],1630688,29.38567674113009,23.284313725490197,1610612756,94,112,2022-01-15T02:22:37Z,6570000,134.0,224.0,1,left,MISS I. Wainright 26' 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
662,PT00M37.80S,2022-01-15T02:22:36.1Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612756,94,112,2022-01-15T02:22:37Z,6580000,,,0,,J. Smith REBOUND (Off:3 Def:8),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,661.0,11.0,8.0,3.0,,,,,,,,,
663,PT00M24.90S,2022-01-15T02:22:49.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630188,20.581471747700395,50.245098039215684,1610612756,94,112,2022-01-15T02:22:54Z,6590000,-1.0,141.0,1,left,MISS J. Smith 14' Jump Shot - blocked,"[1630188, 1630543]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,14.1,Missed,,,,,Jackson,1630543.0,,,,,,,,,,,,,
664,PT00M24.90S,2022-01-15T02:22:49.0Z,4,REGULAR,block,,[],1630543,,,1610612756,94,112,2022-01-15T02:22:51Z,6600000,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M22.40S,2022-01-15T02:22:51.5Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,94,112,2022-01-15T02:22:54Z,6610000,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,663.0,1.0,1.0,0.0,,,,,,,,,
666,PT00M20.00S,2022-01-15T02:22:57.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,94,112,2022-01-15T02:22:57Z,6620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M19.10S,2022-01-15T02:23:10.1Z,4,REGULAR,3pt,Jump Shot,[],1630537,92.9862023653088,2.941176470588235,1610612754,94,112,2022-01-15T02:23:16Z,6630000,-235.0,13.0,1,right,MISS C. Duarte 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
668,PT00M15.30S,2022-01-15T02:23:14.0Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612756,94,112,2022-01-15T02:23:14Z,6640000,,,0,,J. Smith REBOUND (Off:3 Def:9),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,667.0,12.0,9.0,3.0,,,,,,,,,
670,PT00M00.00S,2022-01-15T02:23:30.1Z,4,REGULAR,period,end,[],0,,,1610612756,94,112,2022-01-15T02:23:30Z,6650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2022-01-15T02:23:33.3Z,4,REGULAR,game,end,[],0,,,0,94,112,2022-01-15T02:23:33Z,6660000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
