actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
644,PT04M47.00S,2022-02-03T03:18:20.0Z,4,REGULAR,turnover,bad pass,[],1629164,,,1610612739,103,95,2022-02-03T03:18:24Z,6350000,,,0,,B. Goodwin bad pass TURNOVER (1 TO),"[1629164, 1630231]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,1.0,,,Martin Jr.,1630231.0,
645,PT04M47.00S,2022-02-03T03:18:20.0Z,4,REGULAR,steal,,[],1630231,,,1610612745,103,95,2022-02-03T03:18:22Z,6360000,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M43.00S,2022-02-03T03:18:26.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,103,95,2022-02-03T03:18:26Z,6370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M43.00S,2022-02-03T03:18:30.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,103,95,2022-02-03T03:18:30Z,6380000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M31.00S,2022-02-03T03:21:37.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,8.229303547963205,2.941176470588235,1610612745,103,95,2022-02-03T03:23:04Z,6390000,235.0,25.0,1,left,MISS G. Mathews fadeaway 3PT,[1629726],1610612745.0,HOU,fadeaway,,,Mathews,G. Mathews,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,,
649,PT04M29.00S,2022-02-03T03:21:39.9Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612745,103,95,2022-02-03T03:36:11Z,6400000,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,648.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
650,PT04M27.00S,2022-02-03T03:21:45.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,103,95,2022-02-03T03:21:45Z,6410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT04M21.00S,2022-02-03T03:22:01.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629645,11.908672798948752,51.71568627450981,1610612745,103,95,2022-02-03T03:24:49Z,6420000,-9.0,59.0,1,left,MISS K. Porter Jr. 6' Layup,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,6.0,Missed,,,,,,,,,,,,,,,,,,,
652,PT04M19.00S,2022-02-03T03:22:03.2Z,4,REGULAR,rebound,defensive,[],1629164,,,1610612739,103,95,2022-02-03T03:22:10Z,6430000,,,0,,B. Goodwin REBOUND (Off:0 Def:5),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,651.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
653,PT04M15.00S,2022-02-03T03:22:07.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,94.03745072273325,50.245098039215684,1610612739,103,97,2022-02-03T03:22:15Z,6440000,1.0,4.0,1,right,I. Okoro running Layup (11 PTS) (B. Goodwin 8 AST),"[1630171, 1629164]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,0.37,Made,,,,,,,,,,11.0,B. Goodwin,1629164.0,8.0,,,,,,
655,PT04M03.00S,2022-02-03T03:22:22.2Z,4,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612745,103,97,2022-02-03T03:22:32Z,6460000,,,0,,I. Okoro shooting personal FOUL (3 PF) (Green 2 FT),"[1630171, 1630224]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,202035.0,3.0,0.0,Green,1630224.0,,,,,,,,,,
657,PT04M03.00S,2022-02-03T03:22:45.7Z,4,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,104,97,2022-02-03T03:22:45Z,6480000,,,0,,J. Green Free Throw 1 of 2 (20 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,,,,20.0,,,,,,,,,
658,PT04M03.00S,2022-02-03T03:22:46.6Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,104,97,2022-02-03T03:22:53Z,6490000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT04M03.00S,2022-02-03T03:22:46.6Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,104,97,2022-02-03T03:22:53Z,6500000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT04M03.00S,2022-02-03T03:23:04.2Z,4,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,105,97,2022-02-03T03:23:04Z,6510000,,,0,,J. Green Free Throw 2 of 2 (21 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,,,,21.0,,,,,,,,,
661,PT03M48.00S,2022-02-03T03:23:25.2Z,4,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,105,97,2022-02-03T03:23:30Z,6520000,,,0,,J. Allen bad pass out-of-bounds TURNOVER (1 TO),[1628386],1610612739.0,CLE,bad pass,,,Allen,J. Allen,,,,,,,,,,,202035.0,,,,,,,,,1.0,,,,,
662,PT03M33.00S,2022-02-03T03:23:42.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,26.888961892247043,42.40196078431372,1610612745,105,97,2022-02-03T03:23:50Z,6530000,38.0,200.0,1,left,MISS J. Green 20' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,20.39,Missed,,,,,,,,,,,,,,,,,,,
663,PT03M33.00S,2022-02-03T03:23:42.9Z,4,REGULAR,rebound,defensive,[],1629164,,,1610612739,105,97,2022-02-03T03:23:50Z,6540000,,,0,,B. Goodwin REBOUND (Off:0 Def:6),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,662.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
664,PT03M23.00S,2022-02-03T03:23:53.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.9060446780552,49.01960784313725,1610612739,105,99,2022-02-03T03:24:02Z,6550000,-5.0,5.0,1,right,J. Allen cutting DUNK (11 PTS) (K. Love 3 AST),"[1628386, 201567]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,0.69,Made,,,,,,,,,,11.0,K. Love,201567.0,3.0,,,,,,
666,PT03M13.00S,2022-02-03T03:24:07.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,105,99,2022-02-03T03:24:07Z,6570000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M13.00S,2022-02-03T03:25:35.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,105,99,2022-02-03T03:25:35Z,6580000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT03M13.00S,2022-02-03T03:26:14.3Z,4,REGULAR,substitution,out,[],1629726,,,1610612745,105,99,2022-02-03T03:26:43Z,6590000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M13.00S,2022-02-03T03:26:14.3Z,4,REGULAR,substitution,in,[],201569,,,1610612745,105,99,2022-02-03T03:26:43Z,6600000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M58.00S,2022-02-03T03:27:20.0Z,4,REGULAR,2pt,Jump Shot,[],1629645,20.45006570302234,29.411764705882355,1610612745,105,99,2022-02-03T03:27:27Z,6610000,103.0,140.0,1,left,MISS K. Porter Jr. 17' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,17.35,Missed,,,,,,,,,,,,,,,,,,,
671,PT02M56.00S,2022-02-03T03:27:22.0Z,4,REGULAR,rebound,defensive,[],1629164,,,1610612739,105,99,2022-02-03T03:27:27Z,6620000,,,0,,B. Goodwin REBOUND (Off:0 Def:7),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,670.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
672,PT02M44.00S,2022-02-03T03:27:36.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,84.70762155059133,50.245098039215684,1610612739,105,101,2022-02-03T03:27:42Z,6630000,1.0,91.0,1,right,E. Mobley 9' driving Hook (28 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,9.12,Made,,,,,,,,,,28.0,,,,,,,,,
673,PT02M44.00S,2022-02-03T03:27:39.1Z,4,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612739,105,101,2022-02-03T03:27:48Z,6640000,,,0,,C. Wood shooting personal FOUL (5 PF) (Mobley 1 FT),"[1626174, 1630596]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,1626300.0,5.0,0.0,Mobley,1630596.0,,,,,,,,,,
675,PT02M44.00S,2022-02-03T03:28:01.3Z,4,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,105,102,2022-02-03T03:28:01Z,6660000,,,0,,E. Mobley Free Throw 1 of 1 (29 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,,,,29.0,,,,,,,,,
676,PT02M32.00S,2022-02-03T03:28:16.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,16.245072273324574,48.28431372549019,1610612745,107,102,2022-02-03T03:28:22Z,6670000,9.0,100.0,1,left,C. Wood 10' floating Jump Shot (18 PTS),[1626174],1610612745.0,HOU,floating,,,Wood,C. Wood,,,,,10.06,Made,,,,,,,,,,18.0,,,,,,,,,
677,PT02M14.00S,2022-02-03T03:28:34.5Z,4,REGULAR,turnover,lost ball,[],1630596,,,1610612739,107,102,2022-02-03T03:28:39Z,6680000,,,0,,E. Mobley lost ball TURNOVER (4 TO),"[1630596, 1630256]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,4.0,,,Tate,1630256.0,
678,PT02M14.00S,2022-02-03T03:28:34.5Z,4,REGULAR,steal,,[],1630256,,,1610612745,107,102,2022-02-03T03:28:36Z,6690000,,,0,,J. Tate STEAL (3 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT01M55.00S,2022-02-03T03:28:53.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,27.283180026281208,79.65686274509804,1610612745,110,102,2022-02-03T03:32:06Z,6700000,-148.0,204.0,1,left,C. Wood 25' 3PT step back (21 PTS),[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,25.22,Made,,,,,,,,,,21.0,,,,,,,,,
680,PT01M50.00S,2022-02-03T03:29:05.4Z,4,REGULAR,violation,kicked ball,[],1626174,,,1610612739,110,102,2022-02-03T03:32:50Z,6710000,,,0,,C. Wood kicked ball VIOLATION,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,202035.0,,,,,,,,,,,,,,
681,PT01M50.00S,2022-02-03T03:29:16.1Z,4,REGULAR,substitution,out,[],1629164,,,1610612739,110,102,2022-02-03T03:29:27Z,6720000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT01M50.00S,2022-02-03T03:29:16.1Z,4,REGULAR,substitution,in,[],1626224,,,1610612739,110,102,2022-02-03T03:29:27Z,6730000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT01M42.00S,2022-02-03T03:29:42.1Z,4,REGULAR,turnover,bad pass,[],1628386,,,1610612739,110,102,2022-02-03T03:29:45Z,6740000,,,0,,J. Allen bad pass TURNOVER (2 TO),"[1628386, 1626174]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,2.0,,,Wood,1626174.0,
684,PT01M42.00S,2022-02-03T03:29:42.1Z,4,REGULAR,steal,,[],1626174,,,1610612745,110,102,2022-02-03T03:29:43Z,6750000,,,0,,C. Wood STEAL (2 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M26.00S,2022-02-03T03:29:58.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,32.933639947437584,49.754901960784316,1610612745,113,102,2022-02-03T03:30:03Z,6760000,1.0,257.0,1,left,K. Porter Jr. 25' 3PT pullup (14 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.71,Made,,,,,,,,,,14.0,,,,,,,,,
686,PT01M15.00S,2022-02-03T03:30:12.1Z,4,REGULAR,turnover,lost ball,[],1626224,,,1610612739,113,102,2022-02-03T03:30:15Z,6770000,,,0,,C. Osman lost ball TURNOVER (3 TO),"[1626224, 1630256]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,3.0,,,Tate,1630256.0,
687,PT01M15.00S,2022-02-03T03:30:12.1Z,4,REGULAR,steal,,[],1630256,,,1610612745,113,102,2022-02-03T03:30:13Z,6780000,,,0,,J. Tate STEAL (4 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT01M12.00S,2022-02-03T03:30:16.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629645,7.30946123521682,48.77450980392157,1610612745,115,102,2022-02-03T03:34:01Z,6790000,6.0,16.0,1,left,K. Porter Jr. running alley-oop DUNK (16 PTS) (J. Green 5 AST),"[1629645, 1630224]",1610612745.0,HOU,running alley-oop,,,Porter Jr.,K. Porter Jr.,,,,,1.73,Made,,,,,,,,,,16.0,J. Green,1630224.0,5.0,,,,,,
690,PT01M12.00S,2022-02-03T03:30:23.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,115,102,2022-02-03T03:30:23Z,6810000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT01M12.00S,2022-02-03T03:31:37.4Z,4,REGULAR,substitution,out,[],201567,,,1610612739,115,102,2022-02-03T03:31:51Z,6820000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT01M12.00S,2022-02-03T03:31:37.4Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,115,102,2022-02-03T03:31:51Z,6830000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT01M12.00S,2022-02-03T03:31:37.4Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,115,102,2022-02-03T03:31:51Z,6840000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT01M12.00S,2022-02-03T03:31:37.4Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,115,102,2022-02-03T03:31:51Z,6850000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT01M12.00S,2022-02-03T03:31:37.4Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,115,102,2022-02-03T03:31:51Z,6860000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT01M12.00S,2022-02-03T03:31:37.4Z,4,REGULAR,substitution,in,[],1630698,,,1610612739,115,102,2022-02-03T03:31:51Z,6870000,,,0,,SUB in: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT01M12.00S,2022-02-03T03:31:37.4Z,4,REGULAR,substitution,in,[],1629685,,,1610612739,115,102,2022-02-03T03:31:51Z,6880000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT01M12.00S,2022-02-03T03:31:37.4Z,4,REGULAR,substitution,in,[],202334,,,1610612739,115,102,2022-02-03T03:31:51Z,6890000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT01M12.00S,2022-02-03T03:31:37.4Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,115,102,2022-02-03T03:31:51Z,6900000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT01M12.00S,2022-02-03T03:31:37.4Z,4,REGULAR,substitution,in,[],1630205,,,1610612739,115,102,2022-02-03T03:31:51Z,6910000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M55.00S,2022-02-03T03:32:19.7Z,4,REGULAR,2pt,Jump Shot,[],1630205,77.87450722733246,35.049019607843135,1610612739,115,104,2022-02-03T03:32:26Z,6920000,-75.0,155.0,1,right,L. Stevens 17' step back Jump Shot (7 PTS),[1630205],1610612739.0,CLE,step back,,,Stevens,L. Stevens,,,,,17.26,Made,,,,,,,,,,7.0,,,,,,,,,
702,PT00M33.40S,2022-02-03T03:32:43.3Z,4,REGULAR,3pt,Jump Shot,[],1629645,34.11629434954008,47.05882352941176,1610612745,115,104,2022-02-03T03:34:41Z,6930000,15.0,268.0,1,left,MISS K. Porter Jr. 26' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,,
703,PT00M32.10S,2022-02-03T03:32:44.6Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,115,104,2022-02-03T03:32:52Z,6940000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,702.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
704,PT00M22.20S,2022-02-03T03:32:54.6Z,4,REGULAR,2pt,Jump Shot,[],1630205,74.98357424441524,65.44117647058823,1610612739,115,104,2022-02-03T03:35:01Z,6950000,77.0,183.0,1,right,MISS L. Stevens 19' step back Shot,[1630205],1610612739.0,CLE,step back,,,Stevens,L. Stevens,,,,,19.83,Missed,,,,,,,,,,,,,,,,,,,
705,PT00M20.10S,2022-02-03T03:32:56.6Z,4,REGULAR,rebound,defensive,[],201569,,,1610612745,115,104,2022-02-03T03:32:56Z,6960000,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,704.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
706,PT00M00.00S,2022-02-03T03:33:26.0Z,4,REGULAR,period,end,[],0,,,1610612745,115,104,2022-02-03T03:33:26Z,6970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M00.00S,2022-02-03T03:33:29.9Z,4,REGULAR,game,end,[],0,,,0,115,104,2022-02-03T03:33:29Z,6980000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
