actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
621,PT02M30.00S,2021-12-10T02:16:42.2Z,4,REGULAR,substitution,out,[],1626220,,,1610612755,92,113,2021-12-10T02:16:52Z,6190000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M30.00S,2021-12-10T02:16:42.2Z,4,REGULAR,substitution,out,[],202711,,,1610612755,92,113,2021-12-10T02:16:52Z,6200000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M30.00S,2021-12-10T02:16:42.2Z,4,REGULAR,substitution,in,[],1629671,,,1610612755,92,113,2021-12-10T02:16:52Z,6210000,,,0,,SUB in: M. Oni,[1629671],1610612762.0,UTA,,,,Oni,M. Oni,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M30.00S,2021-12-10T02:16:42.2Z,4,REGULAR,substitution,in,[],1630215,,,1610612755,92,113,2021-12-10T02:16:52Z,6220000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M28.00S,2021-12-10T02:17:03.2Z,4,REGULAR,foul,personal,[],1630215,,,1610612755,92,113,2021-12-10T02:17:09Z,6230000,,,0,,J. Butler personal FOUL (1 PF),"[1630215, 1629646]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,1201.0,1.0,0.0,Bassey,1629646.0,,,,,
627,PT02M22.00S,2021-12-10T02:17:23.3Z,4,REGULAR,3pt,Jump Shot,[],1630198,92.42772667542707,0.9803921568627345,1610612755,92,113,2021-12-10T02:17:28Z,6250000,-245.0,19.0,1,right,MISS I. Joe 24' 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,
628,PT02M19.00S,2021-12-10T02:17:26.3Z,4,REGULAR,rebound,defensive,[],1629671,,,1610612762,92,113,2021-12-10T02:17:28Z,6260000,,,0,,M. Oni REBOUND (Off:0 Def:1),[1629671],1610612762.0,UTA,,,,Oni,M. Oni,,,,,,,,627.0,1.0,1.0,0.0,,,,,,,,,,,,,
629,PT02M09.00S,2021-12-10T02:17:35.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,7.013797634691201,55.14705882352941,1610612762,92,113,2021-12-10T02:17:40Z,6270000,-26.0,13.0,1,left,MISS E. Paschall driving Layup - blocked,"[1629672, 1629646]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,2.9,Missed,,,,,,,,,,,,,,,,,Bassey,1629646.0
630,PT02M09.00S,2021-12-10T02:17:35.9Z,4,REGULAR,block,,[],1629646,,,1610612762,92,113,2021-12-10T02:17:38Z,6280000,,,0,,C. Bassey BLOCK (1 BLK),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M07.00S,2021-12-10T02:17:37.9Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,92,113,2021-12-10T02:17:40Z,6290000,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,629.0,3.0,2.0,1.0,,,,,,,,,,,,,
632,PT01M55.00S,2021-12-10T02:17:51.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629646,89.01116951379764,45.34313725490197,1610612755,94,113,2021-12-10T02:17:58Z,6300000,-23.0,51.0,1,right,C. Bassey driving floating Jump Shot (4 PTS) (S. Milton 2 AST),"[1629646, 1629003]",1610612755.0,PHI,driving floating,,,Bassey,C. Bassey,,,,,5.59,Made,4.0,,,,,S. Milton,1629003.0,2.0,,,,,,,,,,
634,PT01M47.00S,2021-12-10T02:18:04.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,94,113,2021-12-10T02:18:04Z,6320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M38.00S,2021-12-10T02:18:25.2Z,4,REGULAR,3pt,Jump Shot,[],203903,8.459264126149804,95.83333333333333,1610612762,94,116,2021-12-10T02:18:30Z,6330000,-229.0,27.0,1,left,J. Clarkson 3PT  (11 PTS) (J. Butler 1 AST),"[203903, 1630215]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,23.08,Made,11.0,,,,,J. Butler,1630215.0,1.0,,,,,,,,,,
637,PT01M17.00S,2021-12-10T02:18:48.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,92.69053876478318,45.34313725490197,1610612755,96,116,2021-12-10T02:18:53Z,6350000,-23.0,16.0,1,right,G. Niang driving Layup (9 PTS) (I. Joe 2 AST),"[1627777, 1630198]",1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,2.84,Made,9.0,,,,,I. Joe,1630198.0,2.0,,,,,,,,,,
639,PT01M03.00S,2021-12-10T02:19:03.3Z,4,REGULAR,3pt,Jump Shot,[],203903,23.702365308804204,88.72549019607843,1610612762,96,116,2021-12-10T02:19:07Z,6370000,-194.0,170.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
640,PT01M01.00S,2021-12-10T02:19:05.3Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,96,116,2021-12-10T02:19:07Z,6380000,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,639.0,1.0,1.0,0.0,,,,,,,,,,,,,
645,PT00M51.30S,2021-12-10T02:19:12.7Z,4,REGULAR,turnover,lost ball,[],1629646,,,1610612755,96,116,2021-12-10T02:22:56Z,6385000,,,0,,C. Bassey lost ball TURNOVER (1 TO),"[1629646, 1629672]",1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,1.0,Paschall,1629672.0,,
646,PT00M51.30S,2021-12-10T02:19:12.7Z,4,REGULAR,steal,,[],1629672,,,1610612762,96,116,2021-12-10T02:21:25Z,6387500,,,0,,E. Paschall STEAL (1 STL),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M48.30S,2021-12-10T02:19:17.4Z,4,REGULAR,turnover,bad pass,[],1629672,,,1610612762,96,116,2021-12-10T02:22:45Z,6388750,,,0,,E. Paschall bad pass TURNOVER (1 TO),"[1629672, 1629003]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,1.0,Milton,1629003.0,,
648,PT00M48.30S,2021-12-10T02:19:17.4Z,4,REGULAR,steal,,[],1629003,,,1610612755,96,116,2021-12-10T02:22:45Z,6389375,,,0,,S. Milton STEAL (1 STL),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M44.80S,2021-12-10T02:19:22.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627788,77.05321944809461,6.617647058823522,1610612755,96,116,2021-12-10T02:22:45Z,6390000,-217.0,163.0,1,right,MISS F. Korkmaz 27' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,
642,PT00M40.50S,2021-12-10T02:19:26.5Z,4,REGULAR,rebound,defensive,[],1630215,,,1610612762,96,116,2021-12-10T02:19:28Z,6400000,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,641.0,1.0,1.0,0.0,,,,,,,,,,,,,
643,PT00M30.60S,2021-12-10T02:19:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,6.4881734559789805,48.0392156862745,1610612762,96,118,2021-12-10T02:19:41Z,6410000,10.0,8.0,1,left,J. Butler driving finger roll Layup (2 PTS),[1630215],1610612762.0,UTA,driving finger roll,,,Butler,J. Butler,,,,,1.3,Made,2.0,,,,,,,,,,,,,,,,,
644,PT00M06.10S,2021-12-10T02:20:05.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,96,118,2021-12-10T02:20:16Z,6420000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,
649,PT00M00.00S,2021-12-10T02:23:28.2Z,4,REGULAR,period,end,[],0,,,1610612762,96,118,2021-12-10T02:23:28Z,6430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M00.00S,2021-12-10T02:23:35.7Z,4,REGULAR,game,end,[],0,,,0,96,118,2021-12-10T02:23:35Z,6440000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
