shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
02:35,594,PT02M35.00S,2022-12-07T02:47:37.9Z,4,REGULAR,substitution,in,[],1630696,,,1610612765,90,108,2022-12-07T02:48:10Z,5810000,False,,,0,,SUB in: D. Smith,[1630696],9,1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
02:35,595,PT02M35.00S,2022-12-07T02:47:51.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630180,,,1610612765,90,109,2022-12-07T02:47:51Z,5820000,False,,,0,,S. Bey Free Throw 1 of 1 (14 PTS),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
02:21,596,PT02M21.00S,2022-12-07T02:48:06.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,84.36268068331142,56.885723039215684,1610612748,90,109,2022-12-07T02:48:23Z,5830000,False,34.0,94.0,1,right,MISS M. Strus 10' floating Shot,[1629622],31,1610612748.0,MIA,floating,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,10.06,Missed,,,,,,,,,,,,,,,,,,
02:17,597,PT02M17.00S,2022-12-07T02:48:10.5Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,90,109,2022-12-07T02:48:23Z,5840000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,596.0,2.0,1.0,1.0,,,,,,,,,,,,,,
02:01,598,PT02M01.00S,2022-12-07T02:48:28.5Z,4,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,90,109,2022-12-07T02:48:33Z,5850000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (2 TO),[1631093],23,1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,,,203054.0,,,,
02:01,599,PT02M01.00S,2022-12-07T02:48:32.9Z,4,REGULAR,substitution,out,[],1628389,,,1610612748,90,109,2022-12-07T02:48:46Z,5860000,False,,,0,,SUB out: B. Adebayo,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
02:01,600,PT02M01.00S,2022-12-07T02:48:32.9Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,90,109,2022-12-07T02:48:46Z,5870000,False,,,0,,SUB out: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
02:01,601,PT02M01.00S,2022-12-07T02:48:32.9Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,90,109,2022-12-07T02:48:46Z,5880000,False,,,0,,SUB out: M. Strus,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
02:01,602,PT02M01.00S,2022-12-07T02:48:32.9Z,4,REGULAR,substitution,in,[],1631107,,,1610612748,90,109,2022-12-07T02:48:46Z,5890000,False,,,0,,SUB in: N. Jovic,[1631107],5,1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
02:01,603,PT02M01.00S,2022-12-07T02:48:32.9Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,90,109,2022-12-07T02:48:46Z,5900000,False,,,0,,SUB in: D. Robinson,[1629130],55,1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
02:01,604,PT02M01.00S,2022-12-07T02:48:32.9Z,4,REGULAR,substitution,in,[],1629312,,,1610612748,90,109,2022-12-07T02:48:46Z,5910000,False,,,0,,SUB in: H. Highsmith,[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
01:48,605,PT01M48.00S,2022-12-07T02:49:01.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628997,80.50262812089356,32.1078431372549,1610612748,90,109,2022-12-07T02:49:18Z,5920000,False,-89.0,131.0,1,right,MISS C. Martin 15' turnaround fadeaway Shot,[1628997],16,1610612748.0,MIA,turnaround fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,15.85,Missed,,,,,,,,,,,,,,,,,,
01:45,606,PT01M45.00S,2022-12-07T02:49:04.7Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,90,109,2022-12-07T02:49:18Z,5930000,False,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,605.0,3.0,3.0,0.0,,,,,,,,,,,,,,
01:32,607,PT01M32.00S,2022-12-07T02:49:19.4Z,4,REGULAR,3pt,Jump Shot,[],202711,32.802233902759525,45.09803921568628,1610612765,90,112,2022-12-07T02:49:25Z,5940000,False,25.0,256.0,1,left,B. Bogdanovic 25' 3PT  (31 PTS),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.7,Made,,,,,31.0,,,,,,,,,,,,,
01:21,608,PT01M21.00S,2022-12-07T02:49:32.9Z,4,REGULAR,3pt,Jump Shot,[],1629130,71.30420499342969,19.11764705882353,1610612748,93,112,2022-12-07T02:49:38Z,5950000,False,-154.0,217.0,1,right,D. Robinson 26' 3PT  (5 PTS) (H. Highsmith 1 AST),"[1629130, 1629312]",55,1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.65,Made,,,,,5.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,
01:02,610,PT01M02.00S,2022-12-07T02:49:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,11.038107752956636,58.501838235294116,1610612765,93,114,2022-12-07T02:51:12Z,5970000,False,-43.0,51.0,1,left,J. Ivey 6' driving Layup (10 PTS) (B. Bogdanovic 4 AST),"[1631093, 202711]",23,1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,6.66,Made,,,,,10.0,B. Bogdanovic,202711.0,4.0,,,,,,,,,,
00:47,612,PT00M47.60S,2022-12-07T02:50:10.5Z,4,REGULAR,3pt,Jump Shot,[],1628997,77.81291064388962,90.70925245098039,1610612748,93,114,2022-12-07T02:50:38Z,5990000,False,204.0,156.0,1,right,MISS C. Martin 25' 3PT,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
00:45,613,PT00M45.20S,2022-12-07T02:50:12.9Z,4,REGULAR,rebound,offensive,[],1630696,,,1610612748,93,114,2022-12-07T02:50:12Z,6000000,False,,,0,,D. Smith REBOUND (Off:1 Def:0),[1630696],9,1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Right Center,,,612.0,1.0,0.0,1.0,,,,,,,,,,,,,,
00:43,614,PT00M43.20S,2022-12-07T02:50:15.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631107,94.95729303547962,96.81372549019608,1610612748,96,114,2022-12-07T02:50:35Z,6010000,False,234.0,-5.0,1,right,N. Jovic 3PT  (5 PTS) (C. Martin 1 AST),"[1631107, 1628997]",5,1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Right Corner 3,24+ Right,23.42,Made,,,,,5.0,C. Martin,1628997.0,1.0,,,,,,,,,,
00:21,616,PT00M21.60S,2022-12-07T02:50:43.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,13.091327201051248,51.470588235294116,1610612765,96,116,2022-12-07T02:50:49Z,6030000,False,-7.0,71.0,1,left,I. Stewart 7' turnaround Hook (11 PTS) (B. Bogdanovic 5 AST),"[1630191, 202711]",28,1610612765.0,DET,turnaround,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,7.1,Made,,,,,11.0,B. Bogdanovic,202711.0,5.0,,,,,,,,,,
00:00,618,PT00M00.00S,2022-12-07T02:51:09.5Z,4,REGULAR,period,end,[],0,,,1610612748,96,116,2022-12-07T02:51:09Z,6050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00,619,PT00M00.00S,2022-12-07T02:51:21.9Z,4,REGULAR,game,end,[],0,,,0,96,116,2022-12-07T02:51:21Z,6060000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
